customer_id,amount_cad,debit_credit,cash_indicator,country_x,province_x,city_x,transaction_date,transaction_time,Transaction_channel,chanel_id,trans_type,merchant_category,ecommerce_ind,country_y,province_y,city_y,industry_code,employee_count,sales,established_date,onboard_date,industry
SYNCID0000004426,5419.73,credit,False,CA,BC,LANGLEY,2022-12-01,18:56:36,ABM,ABM00000000000005695,credit,,,CA,BC,VANCOUVER,7215,0.0,0.0,2019-04-07,2019-08-24,Holding Companies
SYNCID0000004426,1507.66,credit,False,CA,BC,COURTENAY,2022-12-20,18:59:55,ABM,ABM00000000000005696,credit,,,CA,BC,VANCOUVER,7215,0.0,0.0,2019-04-07,2019-08-24,Holding Companies
SYNCID0000004426,515.13,debit,True,CA,ON,NIAGARA FLS,2022-12-06,08:21:59,ABM,ABM00000000000005697,debit,,,CA,BC,VANCOUVER,7215,0.0,0.0,2019-04-07,2019-08-24,Holding Companies
SYNCID0000004426,3591.93,debit,False,CA,ON,BRAMPTON,2022-12-28,15:43:24,ABM,ABM00000000000005698,debit,,,CA,BC,VANCOUVER,7215,0.0,0.0,2019-04-07,2019-08-24,Holding Companies
SYNCID0000004426,108.35,debit,True,CA,NS,AMHERST,2022-12-01,15:20:42,ABM,ABM00000000000005699,debit,,,CA,BC,VANCOUVER,7215,0.0,0.0,2019-04-07,2019-08-24,Holding Companies
SYNCID0000004426,1477.71,credit,False,CA,ON,NORTHYORK,2022-11-05,15:39:46,ABM,ABM00000000000005700,credit,,,CA,BC,VANCOUVER,7215,0.0,0.0,2019-04-07,2019-08-24,Holding Companies
SYNCID0000004426,149.28,debit,True,CA,,other,2022-12-02,19:52:16,ABM,ABM00000000000005701,debit,,,CA,BC,VANCOUVER,7215,0.0,0.0,2019-04-07,2019-08-24,Holding Companies
SYNCID0000004446,41.99,debit,True,CA,BC,SURREY,2022-11-11,12:05:29,ABM,ABM00000000000005754,debit,,,CA,ON,GLOUCESTER,7731,0.0,1.0,2013-03-31,2016-01-25,Offices of Chartered and Certified Accountants
SYNCID0000004543,107.16,debit,True,CA,ON,SCARBOROUGH,2022-11-17,17:16:22,ABM,ABM00000000000005871,debit,,,CA,AB,MORINVILLE,9999,0.0,0.0,2006-09-15,2006-10-30,Other Services n.e.c.
SYNCID0000004543,9.72,debit,True,CA,ON,STTHOMAS,2022-12-29,18:40:54,ABM,ABM00000000000005872,debit,,,CA,AB,MORINVILLE,9999,0.0,0.0,2006-09-15,2006-10-30,Other Services n.e.c.
SYNCID0000004572,104.28,credit,True,CA,ON,BRAMPTON,2022-11-24,17:02:19,ABM,ABM00000000000005885,credit,,,CA,MB,WINNIPEG,other,0.0,,2023-09-21,2023-12-02,
SYNCID0000004572,133.25,credit,True,CA,BC,VICTORIA,2022-12-31,15:32:23,ABM,ABM00000000000005886,credit,,,CA,MB,WINNIPEG,other,0.0,,2023-09-21,2023-12-02,
SYNCID0000004572,321.32,credit,False,CA,ON,TORONTO,2022-11-09,09:38:34,ABM,ABM00000000000005887,credit,,,CA,MB,WINNIPEG,other,0.0,,2023-09-21,2023-12-02,
SYNCID0000004580,1057.12,debit,True,CA,,other,2023-01-19,17:25:44,ABM,ABM00000000000005899,debit,,,CA,ON,TORONTO,8651,0.0,461779.0,2011-09-15,2011-11-15,"Offices of Physicians, General Practice"
SYNCID0000004580,1762.87,credit,False,CA,ON,HAMILTON,2023-01-05,15:02:22,ABM,ABM00000000000005900,credit,,,CA,ON,TORONTO,8651,0.0,461779.0,2011-09-15,2011-11-15,"Offices of Physicians, General Practice"
SYNCID0000004580,1910.18,credit,True,CA,AB,EDMONTON,2022-12-31,19:49:06,ABM,ABM00000000000005901,credit,,,CA,ON,TORONTO,8651,0.0,461779.0,2011-09-15,2011-11-15,"Offices of Physicians, General Practice"
SYNCID0000004590,421.71,credit,True,other,,other,2022-11-06,11:02:39,ABM,ABM00000000000005908,credit,,,CA,AB,GRANDE PRAIRIE,nan,0.0,0.0,2015-01-01,2014-12-25,
SYNCID0000004608,106.03,credit,True,CA,,other,2022-12-02,15:24:11,ABM,ABM00000000000005929,credit,,,CA,ON,KESWICK,other,0.0,0.0,2023-02-19,2023-04-16,
SYNCID0000004612,107.92,debit,True,,,,2022-12-06,19:36:29,ABM,ABM00000000000005930,debit,,,CA,,other,6359,0.0,64506.0,2016-02-13,2016-06-11,Other Motor Vehicle Repair Shops
SYNCID0000004626,135.98,credit,True,CA,MB,WINNIPEG,2022-11-01,11:31:45,ABM,ABM00000000000005983,credit,,,CA,,other,other,0.0,878028.0,2008-02-24,2014-06-26,
SYNCID0000004626,215.73,debit,True,CA,MB,WINNIPEG,2022-11-21,02:00:18,ABM,ABM00000000000005984,debit,,,CA,,other,other,0.0,878028.0,2008-02-24,2014-06-26,
SYNCID0000004626,521.84,debit,True,CA,NS,DARTMOUTH,2023-01-25,14:42:26,ABM,ABM00000000000005985,debit,,,CA,,other,other,0.0,878028.0,2008-02-24,2014-06-26,
SYNCID0000004652,493.84,credit,False,CA,,other,2022-11-07,11:14:16,ABM,ABM00000000000006007,credit,,,CA,ON,WINDSOR,7292,0.0,0.0,2023-08-11,2023-12-29,"Estate, Trust and Agency Funds"
SYNCID0000004652,64.39,credit,True,CA,AB,CALGARY,2023-01-14,13:19:46,ABM,ABM00000000000006008,credit,,,CA,ON,WINDSOR,7292,0.0,0.0,2023-08-11,2023-12-29,"Estate, Trust and Agency Funds"
SYNCID0000004652,64.46,credit,True,CA,,other,2022-12-28,16:48:54,ABM,ABM00000000000006009,credit,,,CA,ON,WINDSOR,7292,0.0,0.0,2023-08-11,2023-12-29,"Estate, Trust and Agency Funds"
SYNCID0000004652,209.58,credit,True,CA,ON,KINGSTON,2022-11-01,09:18:18,ABM,ABM00000000000006010,credit,,,CA,ON,WINDSOR,7292,0.0,0.0,2023-08-11,2023-12-29,"Estate, Trust and Agency Funds"
SYNCID0000004652,255.8,credit,True,CA,AB,CALGARY,2022-12-14,17:49:57,ABM,ABM00000000000006011,credit,,,CA,ON,WINDSOR,7292,0.0,0.0,2023-08-11,2023-12-29,"Estate, Trust and Agency Funds"
SYNCID0000004652,299.61,credit,False,CA,,other,2022-11-23,09:51:21,ABM,ABM00000000000006012,credit,,,CA,ON,WINDSOR,7292,0.0,0.0,2023-08-11,2023-12-29,"Estate, Trust and Agency Funds"
SYNCID0000004652,44.41,debit,True,CA,AB,CALGARY,2022-11-17,18:19:56,ABM,ABM00000000000006013,debit,,,CA,ON,WINDSOR,7292,0.0,0.0,2023-08-11,2023-12-29,"Estate, Trust and Agency Funds"
SYNCID0000004652,180.44,debit,True,other,,other,2022-11-01,18:39:11,ABM,ABM00000000000006014,debit,,,CA,ON,WINDSOR,7292,0.0,0.0,2023-08-11,2023-12-29,"Estate, Trust and Agency Funds"
SYNCID0000004652,316.06,credit,True,CA,,other,2022-12-30,07:21:26,ABM,ABM00000000000006015,credit,,,CA,ON,WINDSOR,7292,0.0,0.0,2023-08-11,2023-12-29,"Estate, Trust and Agency Funds"
SYNCID0000004652,6776.55,credit,True,CA,ON,OAKVILLE,2023-01-15,15:31:09,ABM,ABM00000000000006016,credit,,,CA,ON,WINDSOR,7292,0.0,0.0,2023-08-11,2023-12-29,"Estate, Trust and Agency Funds"
SYNCID0000004652,600.2,credit,False,CA,NS,DARTMOUTH,2022-12-21,12:21:21,ABM,ABM00000000000006017,credit,,,CA,ON,WINDSOR,7292,0.0,0.0,2023-08-11,2023-12-29,"Estate, Trust and Agency Funds"
SYNCID0000004684,65.11,debit,True,,,,2023-01-14,17:21:22,ABM,ABM00000000000006034,debit,,,CA,,other,9659,0.0,0.0,,,Other Sports and Recreation Clubs
SYNCID0000004684,414.46,debit,True,CA,QC,MONTREAL,2022-11-15,15:05:17,ABM,ABM00000000000006035,debit,,,CA,,other,9659,0.0,0.0,,,Other Sports and Recreation Clubs
SYNCID0000004684,10586.48,credit,False,CA,,other,2022-12-15,06:18:44,ABM,ABM00000000000006036,credit,,,CA,,other,9659,0.0,0.0,,,Other Sports and Recreation Clubs
SYNCID0000004715,465.57,credit,False,CA,ON,BRAMPTON,2022-11-26,15:48:35,ABM,ABM00000000000006050,credit,,,CA,ON,SCARBOROUGH,9911,0.0,0.0,2009-12-15,2009-12-24,Industrial Machinery and Equipment Rental and Leasing
SYNCID0000004715,1041.08,debit,True,CA,NL,STJOHNS,2022-12-30,14:21:37,ABM,ABM00000000000006051,debit,,,CA,ON,SCARBOROUGH,9911,0.0,0.0,2009-12-15,2009-12-24,Industrial Machinery and Equipment Rental and Leasing
SYNCID0000004715,20.14,credit,True,CA,,other,2022-11-15,10:51:15,ABM,ABM00000000000006052,credit,,,CA,ON,SCARBOROUGH,9911,0.0,0.0,2009-12-15,2009-12-24,Industrial Machinery and Equipment Rental and Leasing
SYNCID0000004715,427.88,credit,True,CA,,other,2022-11-05,12:53:53,ABM,ABM00000000000006053,credit,,,CA,ON,SCARBOROUGH,9911,0.0,0.0,2009-12-15,2009-12-24,Industrial Machinery and Equipment Rental and Leasing
SYNCID0000004715,324.99,credit,True,CA,,other,2023-01-11,08:07:00,ABM,ABM00000000000006054,credit,,,CA,ON,SCARBOROUGH,9911,0.0,0.0,2009-12-15,2009-12-24,Industrial Machinery and Equipment Rental and Leasing
SYNCID0000004715,79.74,debit,True,,,,2022-11-19,13:35:17,ABM,ABM00000000000006055,debit,,,CA,ON,SCARBOROUGH,9911,0.0,0.0,2009-12-15,2009-12-24,Industrial Machinery and Equipment Rental and Leasing
SYNCID0000004715,427.36,credit,False,CA,ON,SCARBOROUGH,2022-11-14,18:28:19,ABM,ABM00000000000006056,credit,,,CA,ON,SCARBOROUGH,9911,0.0,0.0,2009-12-15,2009-12-24,Industrial Machinery and Equipment Rental and Leasing
SYNCID0000004715,524.4,debit,True,CA,ON,BRAMPTON,2022-12-30,07:57:32,ABM,ABM00000000000006057,debit,,,CA,ON,SCARBOROUGH,9911,0.0,0.0,2009-12-15,2009-12-24,Industrial Machinery and Equipment Rental and Leasing
SYNCID0000004715,1068.83,credit,False,CA,ON,BRAMPTON,2023-01-14,14:15:48,ABM,ABM00000000000006058,credit,,,CA,ON,SCARBOROUGH,9911,0.0,0.0,2009-12-15,2009-12-24,Industrial Machinery and Equipment Rental and Leasing
SYNCID0000004715,262.59,credit,False,CA,BC,SURREY,2023-01-06,16:12:14,ABM,ABM00000000000006059,credit,,,CA,ON,SCARBOROUGH,9911,0.0,0.0,2009-12-15,2009-12-24,Industrial Machinery and Equipment Rental and Leasing
SYNCID0000004715,104.87,debit,True,other,,other,2023-01-17,13:13:57,ABM,ABM00000000000006060,debit,,,CA,ON,SCARBOROUGH,9911,0.0,0.0,2009-12-15,2009-12-24,Industrial Machinery and Equipment Rental and Leasing
SYNCID0000004715,83.38,credit,True,CA,MB,WINNIPEG,2022-11-15,11:54:07,ABM,ABM00000000000006061,credit,,,CA,ON,SCARBOROUGH,9911,0.0,0.0,2009-12-15,2009-12-24,Industrial Machinery and Equipment Rental and Leasing
SYNCID0000004715,452.68,credit,False,CA,,other,2022-11-21,17:17:45,ABM,ABM00000000000006062,credit,,,CA,ON,SCARBOROUGH,9911,0.0,0.0,2009-12-15,2009-12-24,Industrial Machinery and Equipment Rental and Leasing
SYNCID0000004715,531.23,debit,True,CA,ON,LONDON,2022-11-24,17:56:12,ABM,ABM00000000000006063,debit,,,CA,ON,SCARBOROUGH,9911,0.0,0.0,2009-12-15,2009-12-24,Industrial Machinery and Equipment Rental and Leasing
SYNCID0000004715,104.17,credit,True,CA,BC,VICTORIA,2022-12-28,11:08:18,ABM,ABM00000000000006064,credit,,,CA,ON,SCARBOROUGH,9911,0.0,0.0,2009-12-15,2009-12-24,Industrial Machinery and Equipment Rental and Leasing
SYNCID0000004715,528.31,debit,True,CA,MB,WINNIPEG,2022-11-29,11:10:54,ABM,ABM00000000000006065,debit,,,CA,ON,SCARBOROUGH,9911,0.0,0.0,2009-12-15,2009-12-24,Industrial Machinery and Equipment Rental and Leasing
SYNCID0000004715,11542.61,credit,False,CA,BC,KELOWNA,2023-01-12,15:11:43,ABM,ABM00000000000006066,credit,,,CA,ON,SCARBOROUGH,9911,0.0,0.0,2009-12-15,2009-12-24,Industrial Machinery and Equipment Rental and Leasing
SYNCID0000004715,1113.73,credit,True,CA,,other,2023-01-25,20:16:03,ABM,ABM00000000000006067,credit,,,CA,ON,SCARBOROUGH,9911,0.0,0.0,2009-12-15,2009-12-24,Industrial Machinery and Equipment Rental and Leasing
SYNCID0000004763,1180.16,credit,True,CA,,other,2023-01-21,05:12:27,ABM,ABM00000000000006122,credit,,,CA,QC,MONTREAL,9861,0.0,,1987-07-17,1991-04-27,Civic and Fraternal Organizations
SYNCID0000004763,322.13,debit,True,CA,ON,TORONTO,2023-01-09,11:46:58,ABM,ABM00000000000006123,debit,,,CA,QC,MONTREAL,9861,0.0,,1987-07-17,1991-04-27,Civic and Fraternal Organizations
SYNCID0000004763,41.45,debit,True,,,,2022-12-09,06:02:10,ABM,ABM00000000000006124,debit,,,CA,QC,MONTREAL,9861,0.0,,1987-07-17,1991-04-27,Civic and Fraternal Organizations
SYNCID0000004763,325.22,debit,True,CA,ON,BRAMPTON,2022-12-17,18:56:51,ABM,ABM00000000000006125,debit,,,CA,QC,MONTREAL,9861,0.0,,1987-07-17,1991-04-27,Civic and Fraternal Organizations
SYNCID0000004763,1233.59,credit,False,CA,,other,2023-01-02,16:48:24,ABM,ABM00000000000006126,credit,,,CA,QC,MONTREAL,9861,0.0,,1987-07-17,1991-04-27,Civic and Fraternal Organizations
SYNCID0000004763,268.09,debit,True,CA,,other,2022-11-03,20:52:23,ABM,ABM00000000000006127,debit,,,CA,QC,MONTREAL,9861,0.0,,1987-07-17,1991-04-27,Civic and Fraternal Organizations
SYNCID0000004763,179.12,debit,True,other,,other,2022-11-24,06:37:43,ABM,ABM00000000000006128,debit,,,CA,QC,MONTREAL,9861,0.0,,1987-07-17,1991-04-27,Civic and Fraternal Organizations
SYNCID0000004763,314.24,debit,True,CA,NS,HALIFAX,2022-11-20,16:59:08,ABM,ABM00000000000006129,debit,,,CA,QC,MONTREAL,9861,0.0,,1987-07-17,1991-04-27,Civic and Fraternal Organizations
SYNCID0000004797,308.1,credit,False,CA,ON,ORILLIA,2022-12-29,15:15:34,ABM,ABM00000000000006170,credit,,,CA,ON,WINDSOR,9799,0.0,0.0,1999-11-28,1999-12-23,Other Personal and Household Services n.e.c.
SYNCID0000004805,936.92,credit,True,CA,,other,2022-12-23,15:31:40,ABM,ABM00000000000006181,credit,,,CA,AB,CALGARY,9659,0.0,0.0,2015-09-02,2015-11-14,Other Sports and Recreation Clubs
SYNCID0000004805,106.67,debit,True,CA,,other,2023-01-24,13:26:52,ABM,ABM00000000000006182,debit,,,CA,AB,CALGARY,9659,0.0,0.0,2015-09-02,2015-11-14,Other Sports and Recreation Clubs
SYNCID0000004805,123.84,debit,True,CA,ON,WOODSTOCK,2022-12-06,19:33:17,ABM,ABM00000000000006183,debit,,,CA,AB,CALGARY,9659,0.0,0.0,2015-09-02,2015-11-14,Other Sports and Recreation Clubs
SYNCID0000004805,45.77,debit,True,,,,2022-11-20,00:23:17,ABM,ABM00000000000006184,debit,,,CA,AB,CALGARY,9659,0.0,0.0,2015-09-02,2015-11-14,Other Sports and Recreation Clubs
SYNCID0000004805,259.0,credit,False,CA,ON,ORILLIA,2023-01-28,16:16:19,ABM,ABM00000000000006185,credit,,,CA,AB,CALGARY,9659,0.0,0.0,2015-09-02,2015-11-14,Other Sports and Recreation Clubs
SYNCID0000004805,757.73,credit,True,CA,AB,CALGARY,2022-12-04,20:37:22,ABM,ABM00000000000006186,credit,,,CA,AB,CALGARY,9659,0.0,0.0,2015-09-02,2015-11-14,Other Sports and Recreation Clubs
SYNCID0000004805,428.82,debit,True,CA,,other,2022-12-11,17:10:18,ABM,ABM00000000000006187,debit,,,CA,AB,CALGARY,9659,0.0,0.0,2015-09-02,2015-11-14,Other Sports and Recreation Clubs
SYNCID0000004805,1035.29,debit,True,other,,other,2022-12-18,14:02:32,ABM,ABM00000000000006188,debit,,,CA,AB,CALGARY,9659,0.0,0.0,2015-09-02,2015-11-14,Other Sports and Recreation Clubs
SYNCID0000004846,374.57,debit,True,CA,AB,CALGARY,2023-01-06,17:55:21,ABM,ABM00000000000006241,debit,,,CA,,other,8652,0.0,234300.0,,2014-01-26,"Offices of Physicians and Surgeons, Specialists"
SYNCID0000004846,21.56,debit,True,CA,ON,OWENSOUND,2022-11-06,10:50:47,ABM,ABM00000000000006242,debit,,,CA,,other,8652,0.0,234300.0,,2014-01-26,"Offices of Physicians and Surgeons, Specialists"
SYNCID0000004846,309.39,debit,True,CA,,other,2022-11-09,16:32:44,ABM,ABM00000000000006243,debit,,,CA,,other,8652,0.0,234300.0,,2014-01-26,"Offices of Physicians and Surgeons, Specialists"
SYNCID0000004846,2980.58,credit,False,CA,ON,OTTAWA,2022-12-17,15:04:00,ABM,ABM00000000000006244,credit,,,CA,,other,8652,0.0,234300.0,,2014-01-26,"Offices of Physicians and Surgeons, Specialists"
SYNCID0000004846,7703.61,credit,False,CA,,other,2023-01-19,18:42:28,ABM,ABM00000000000006245,credit,,,CA,,other,8652,0.0,234300.0,,2014-01-26,"Offices of Physicians and Surgeons, Specialists"
SYNCID0000004846,105.6,debit,True,CA,NS,TRURO,2023-01-09,15:40:25,ABM,ABM00000000000006246,debit,,,CA,,other,8652,0.0,234300.0,,2014-01-26,"Offices of Physicians and Surgeons, Specialists"
SYNCID0000004846,2148.35,credit,False,CA,ON,BRANTFORD,2022-11-25,16:15:19,ABM,ABM00000000000006247,credit,,,CA,,other,8652,0.0,234300.0,,2014-01-26,"Offices of Physicians and Surgeons, Specialists"
SYNCID0000004846,2025.19,credit,False,CA,ON,SCARBOROUGH,2022-12-19,15:58:19,ABM,ABM00000000000006248,credit,,,CA,,other,8652,0.0,234300.0,,2014-01-26,"Offices of Physicians and Surgeons, Specialists"
SYNCID0000004846,214.38,credit,True,CA,AB,CALGARY,2022-12-23,16:12:24,ABM,ABM00000000000006249,credit,,,CA,,other,8652,0.0,234300.0,,2014-01-26,"Offices of Physicians and Surgeons, Specialists"
SYNCID0000004846,9021.27,credit,False,CA,ON,TORONTO,2022-12-23,12:35:42,ABM,ABM00000000000006250,credit,,,CA,,other,8652,0.0,234300.0,,2014-01-26,"Offices of Physicians and Surgeons, Specialists"
SYNCID0000004850,1067.73,debit,True,CA,ON,TORONTO,2022-12-28,20:43:57,ABM,ABM00000000000006251,debit,,,CA,ON,TORONTO,7771,0.0,0.0,2006-12-17,,Management Consulting Services
SYNCID0000004850,1039.44,debit,True,CA,ON,OTTAWA,2023-01-16,11:46:21,ABM,ABM00000000000006252,debit,,,CA,ON,TORONTO,7771,0.0,0.0,2006-12-17,,Management Consulting Services
SYNCID0000004850,4589.32,credit,False,CA,AB,EDMONTON,2022-11-30,10:06:39,ABM,ABM00000000000006253,credit,,,CA,ON,TORONTO,7771,0.0,0.0,2006-12-17,,Management Consulting Services
SYNCID0000004850,1060.87,debit,True,CA,ON,HAMILTON,2022-12-07,17:17:40,ABM,ABM00000000000006254,debit,,,CA,ON,TORONTO,7771,0.0,0.0,2006-12-17,,Management Consulting Services
SYNCID0000004850,1052.25,debit,True,CA,ON,PICKERING,2022-12-02,08:37:40,ABM,ABM00000000000006255,debit,,,CA,ON,TORONTO,7771,0.0,0.0,2006-12-17,,Management Consulting Services
SYNCID0000004850,516.38,debit,True,CA,ON,TORONTO,2022-12-19,15:37:38,ABM,ABM00000000000006256,debit,,,CA,ON,TORONTO,7771,0.0,0.0,2006-12-17,,Management Consulting Services
SYNCID0000004850,577.26,debit,True,CA,ON,WATERLOO,2022-12-31,21:10:16,ABM,ABM00000000000006257,debit,,,CA,ON,TORONTO,7771,0.0,0.0,2006-12-17,,Management Consulting Services
SYNCID0000004850,323.77,debit,True,CA,AB,CALGARY,2022-12-30,18:41:17,ABM,ABM00000000000006258,debit,,,CA,ON,TORONTO,7771,0.0,0.0,2006-12-17,,Management Consulting Services
SYNCID0000004850,540.17,debit,True,CA,ON,SCARBOROUGH,2023-01-28,15:43:11,ABM,ABM00000000000006259,debit,,,CA,ON,TORONTO,7771,0.0,0.0,2006-12-17,,Management Consulting Services
SYNCID0000004850,4399.34,credit,False,other,,other,2022-12-21,20:13:05,ABM,ABM00000000000006260,credit,,,CA,ON,TORONTO,7771,0.0,0.0,2006-12-17,,Management Consulting Services
SYNCID0000004850,126.13,debit,True,CA,BC,VICTORIA,2022-12-12,21:23:08,ABM,ABM00000000000006261,debit,,,CA,ON,TORONTO,7771,0.0,0.0,2006-12-17,,Management Consulting Services
SYNCID0000004850,1065.79,debit,True,CA,ON,STCATHARINES,2022-11-30,14:05:43,ABM,ABM00000000000006262,debit,,,CA,ON,TORONTO,7771,0.0,0.0,2006-12-17,,Management Consulting Services
SYNCID0000004850,1030.6,debit,True,CA,ON,HAMILTON,2023-01-19,18:07:26,ABM,ABM00000000000006263,debit,,,CA,ON,TORONTO,7771,0.0,0.0,2006-12-17,,Management Consulting Services
SYNCID0000004850,211.01,debit,True,other,,other,2023-01-11,11:08:42,ABM,ABM00000000000006264,debit,,,CA,ON,TORONTO,7771,0.0,0.0,2006-12-17,,Management Consulting Services
SYNCID0000004850,1059.77,debit,True,CA,ON,TORONTO,2022-11-28,21:45:11,ABM,ABM00000000000006265,debit,,,CA,ON,TORONTO,7771,0.0,0.0,2006-12-17,,Management Consulting Services
SYNCID0000004850,209.12,debit,True,CA,,other,2022-12-13,11:43:02,ABM,ABM00000000000006266,debit,,,CA,ON,TORONTO,7771,0.0,0.0,2006-12-17,,Management Consulting Services
SYNCID0000004850,213.91,debit,True,CA,ON,TORONTO,2023-01-12,15:51:51,ABM,ABM00000000000006267,debit,,,CA,ON,TORONTO,7771,0.0,0.0,2006-12-17,,Management Consulting Services
SYNCID0000004850,1048.53,debit,True,CA,ON,DOWNSVIEW,2022-12-19,15:41:35,ABM,ABM00000000000006268,debit,,,CA,ON,TORONTO,7771,0.0,0.0,2006-12-17,,Management Consulting Services
SYNCID0000004850,1039.59,debit,True,CA,ON,STCATHARINES,2022-11-09,15:08:44,ABM,ABM00000000000006269,debit,,,CA,ON,TORONTO,7771,0.0,0.0,2006-12-17,,Management Consulting Services
SYNCID0000004850,1000.68,debit,True,CA,ON,TORONTO,2022-11-15,11:51:02,ABM,ABM00000000000006270,debit,,,CA,ON,TORONTO,7771,0.0,0.0,2006-12-17,,Management Consulting Services
SYNCID0000004850,1054.71,debit,True,CA,ON,ETOBICOKE,2022-12-04,12:10:28,ABM,ABM00000000000006271,debit,,,CA,ON,TORONTO,7771,0.0,0.0,2006-12-17,,Management Consulting Services
SYNCID0000004850,1044.61,debit,True,CA,ON,OTTAWA,2022-12-30,14:36:33,ABM,ABM00000000000006272,debit,,,CA,ON,TORONTO,7771,0.0,0.0,2006-12-17,,Management Consulting Services
SYNCID0000004850,321.16,debit,True,CA,ON,RICHMONDHILL,2022-12-02,11:49:03,ABM,ABM00000000000006273,debit,,,CA,ON,TORONTO,7771,0.0,0.0,2006-12-17,,Management Consulting Services
SYNCID0000004850,166.31,debit,True,,,,2023-01-27,21:09:06,ABM,ABM00000000000006274,debit,,,CA,ON,TORONTO,7771,0.0,0.0,2006-12-17,,Management Consulting Services
SYNCID0000004850,324.51,debit,True,,,,2023-01-04,19:25:06,ABM,ABM00000000000006275,debit,,,CA,ON,TORONTO,7771,0.0,0.0,2006-12-17,,Management Consulting Services
SYNCID0000004850,1045.02,debit,True,CA,AB,CALGARY,2022-12-17,14:30:36,ABM,ABM00000000000006276,debit,,,CA,ON,TORONTO,7771,0.0,0.0,2006-12-17,,Management Consulting Services
SYNCID0000004850,1055.51,debit,True,CA,ON,TORONTO,2022-12-09,10:32:44,ABM,ABM00000000000006277,debit,,,CA,ON,TORONTO,7771,0.0,0.0,2006-12-17,,Management Consulting Services
SYNCID0000004850,312.95,debit,True,CA,,other,2022-12-07,11:35:39,ABM,ABM00000000000006278,debit,,,CA,ON,TORONTO,7771,0.0,0.0,2006-12-17,,Management Consulting Services
SYNCID0000004865,498.2,credit,True,CA,ON,BURLINGTON,2023-01-06,12:04:08,ABM,ABM00000000000006315,credit,,,CA,,other,7761,0.0,0.0,2003-11-22,2003-11-23,Offices of Lawyers and Notaries
SYNCID0000004865,692.43,credit,False,other,,other,2022-12-11,13:45:40,ABM,ABM00000000000006316,credit,,,CA,,other,7761,0.0,0.0,2003-11-22,2003-11-23,Offices of Lawyers and Notaries
SYNCID0000004869,273.25,credit,True,CA,,other,2022-12-19,11:00:27,ABM,ABM00000000000006325,credit,,,CA,AB,CALGARY,other,0.0,0.0,2023-01-12,,
SYNCID0000004869,691.18,credit,True,CA,ON,LONDON,2022-11-29,15:38:53,ABM,ABM00000000000006326,credit,,,CA,AB,CALGARY,other,0.0,0.0,2023-01-12,,
SYNCID0000004869,2337.07,credit,False,CA,BC,SURREY,2022-11-15,16:30:05,ABM,ABM00000000000006327,credit,,,CA,AB,CALGARY,other,0.0,0.0,2023-01-12,,
SYNCID0000004950,108.34,credit,False,other,,other,2022-12-05,09:41:51,ABM,ABM00000000000006451,credit,,,CA,,other,other,0.0,0.0,2023-11-10,2023-12-30,
SYNCID0000004950,1183.17,credit,True,CA,ON,TORONTO,2022-12-30,04:28:07,ABM,ABM00000000000006452,credit,,,CA,,other,other,0.0,0.0,2023-11-10,2023-12-30,
SYNCID0000004950,3801.49,credit,False,CA,BC,VICTORIA,2022-11-25,11:22:58,ABM,ABM00000000000006453,credit,,,CA,,other,other,0.0,0.0,2023-11-10,2023-12-30,
SYNCID0000004950,1287.6,credit,False,CA,ON,TORONTO,2022-11-01,11:11:26,ABM,ABM00000000000006454,credit,,,CA,,other,other,0.0,0.0,2023-11-10,2023-12-30,
SYNCID0000004953,897.22,credit,True,CA,ON,MISSISSAUGA,2023-01-17,07:09:46,ABM,ABM00000000000006471,credit,,,CA,AB,CALGARY,7292,0.0,0.0,2023-11-20,,"Estate, Trust and Agency Funds"
SYNCID0000004966,207.31,debit,True,,,,2023-01-04,02:34:24,ABM,ABM00000000000006476,debit,,,CA,ON,MILTON,other,0.0,0.0,2023-07-28,2023-12-26,
SYNCID0000004966,1870.46,credit,False,CA,ON,KINGSTON,2023-01-25,14:50:47,ABM,ABM00000000000006477,credit,,,CA,ON,MILTON,other,0.0,0.0,2023-07-28,2023-12-26,
SYNCID0000004966,759.95,credit,False,CA,AB,EDMONTON,2022-12-08,19:21:54,ABM,ABM00000000000006478,credit,,,CA,ON,MILTON,other,0.0,0.0,2023-07-28,2023-12-26,
SYNCID0000005068,257.81,credit,False,CA,ON,LONDON,2022-11-30,10:54:39,ABM,ABM00000000000006591,credit,,,CA,ON,KESWICK,other,0.0,0.0,,2023-11-27,
SYNCID0000005068,513.85,credit,False,CA,MB,WINNIPEG,2022-11-03,11:50:26,ABM,ABM00000000000006592,credit,,,CA,ON,KESWICK,other,0.0,0.0,,2023-11-27,
SYNCID0000005068,954.74,credit,True,CA,ON,MILTON,2022-12-04,20:51:14,ABM,ABM00000000000006593,credit,,,CA,ON,KESWICK,other,0.0,0.0,,2023-11-27,
SYNCID0000005126,31422.0,credit,False,CA,,other,2023-01-16,09:08:27,ABM,ABM00000000000006721,credit,,,CA,,other,9659,0.0,0.0,,2000-12-28,Other Sports and Recreation Clubs
SYNCID0000005176,217.41,debit,True,CA,ON,TORONTO,2023-01-20,07:42:00,ABM,ABM00000000000006830,debit,,,CA,ON,TORONTO,7292,0.0,0.0,2022-12-01,2023-02-04,"Estate, Trust and Agency Funds"
